Department,Entity,Transaction Date,Product Family,Description,Supplier Name,Transaction Number,Amount
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Island Optics Ltd,5174255,4300
DESNZ,UKAEA,4/4/2024,Personnel Related,Expense - Other,Department for Energy Security and Net Zero (DESNZ,5174256,7776.86
DESNZ,UKAEA,4/4/2024,Personnel Related,Expense - Other,Department for Energy Security and Net Zero (DESNZ,5174257,8006.34
DESNZ,UKAEA,4/4/2024,Operational Goods,Expense - Other,Arco Ltd,5174263,821.6
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Air Products Plc,5174268,825.52
DESNZ,UKAEA,4/4/2024,Communications,Expense - Other,32West Ltd,5174269,2447
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Other,Keyence (UK) Ltd,5174271,6457.5
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Other,Digi-Key Corporation,5174282,839.28
DESNZ,UKAEA,4/4/2024,Research,Expense - Fusion,Loughborough University,5174283,2186.02
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Other,Scan Computers International Ltd,5174284,4882.59
DESNZ,UKAEA,4/4/2024,Research,Expense - Fusion,University of Leeds - GBP,5174285,42000
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Lighthouse UK Ltd,5174286,2179
DESNZ,UKAEA,4/4/2024,Office Solutions,Expense - Support Services,Annodata Business Communications,5174288,1039.25
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Other,RS Components Ltd,5174289,4581.36
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Fusion,Burges Salmon,5174290,13290
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,RCB Logic Limited,5174296,514.9
DESNZ,UKAEA,4/4/2024,ICT,Expense - Other,Computacenter UK Ltd,5174313,2532.03
DESNZ,UKAEA,4/4/2024,Research,Expense - Fusion,University of Bristol,5174323,2327.76
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Farnell Electronic Components Ltd,5174324,872
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Air Products Plc,5174327,1004.19
DESNZ,UKAEA,4/4/2024,Communications,Expense - Property,Hobs Reprographics Plc,5174329,9137
DESNZ,UKAEA,4/4/2024,Office Solutions,Expense - Support Services,Oxford Duplication Centre,5174330,1247.25
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Status Metrology Solutions Ltd,5174331,1020
DESNZ,UKAEA,4/4/2024,Learning and Development,Expense - Property,The Institute Of Chemical Engineers,5174332,6625
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Fusion,WSP  UK Limited,5174333,18659
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Fusion,WSP  UK Limited,5174334,7645
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Fusion,WSP  UK Limited,5174335,13508.5
DESNZ,UKAEA,4/4/2024,Research,Expense - Fusion,University of Bristol,5174336,3087.05
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Konecranes Demag (UK) Ltd,5174337,9845.04
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Konecranes Demag (UK) Ltd,5174338,4916.67
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Main Sequence Projection Domes Ltd,5174339,10400
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Property,Main Sequence Projection Domes Ltd,5174339,20800
DESNZ,UKAEA,4/4/2024,Research,Expense - Fusion,Materials Processing Institute,5174341,5000
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Fusion,Quod Ltd,5174342,4045
DESNZ,UKAEA,4/4/2024,Temporary Staff - Industrial Placements,Expense - Other,IDOM UK Ltd,5174343,5173.54
DESNZ,UKAEA,4/4/2024,Temporary Staff - Industrial Placements,Expense - Other,IDOM UK Ltd,5174344,7713.82
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Property,Carter Jonas LLP,5174345,65908.25
DESNZ,UKAEA,4/4/2024,Communications,Expense - Other,32West Ltd,5174346,5437.5
DESNZ,UKAEA,4/4/2024,Travel,Expense - Other,Frazer Nash Consultancy,5174347,19675
DESNZ,UKAEA,4/4/2024,ICT,Expense - Fusion,Numerical Algorithms Group Ltd,5174349,4102.5
DESNZ,UKAEA,4/4/2024,ICT,Expense - Other,Numerical Algorithms Group Ltd,5174349,4102.5
DESNZ,UKAEA,4/4/2024,ICT,Expense - Support Services,Numerical Algorithms Group Ltd,5174349,8205
DESNZ,UKAEA,4/4/2024,Construction,Expense - Property,AtkinsRéalis – Lead Advisor Design Contract,5174353,13001.43
DESNZ,UKAEA,4/4/2024,Construction,Expense - Fusion,AtkinsRéalis – Lead Advisor Design Contract,5174354,20025.38
DESNZ,UKAEA,4/4/2024,Communications,Expense - Property,4 Imprint,5174355,2250.99
DESNZ,UKAEA,4/4/2024,Communications,Expense - Support Services,Digipress,5174356,645
DESNZ,UKAEA,4/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Ove Arup & Partners,5174361,2752.67
DESNZ,UKAEA,4/4/2024,Construction,Expense - Property,Anixter UK Ltd,5174363,5184
DESNZ,UKAEA,4/4/2024,Construction,Expense - Fusion,AtkinsRéalis – Lead Advisor Design Contract,5174366,60000
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Fusion,AtkinsRealis UK Ltd,5174367,5940.46
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Other,Tekdata Interconnections Ltd,5174368,967.5
DESNZ,UKAEA,4/4/2024,Learning and Development,Expense - Other,The Mathworks,5174369,1750
DESNZ,UKAEA,4/4/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5174370,9170
DESNZ,UKAEA,4/4/2024,Temporary Staff - Industrial Placements,Expense - Support Services,AtkinsRealis UK Ltd,5174370,1310
DESNZ,UKAEA,4/4/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5174371,1424.65
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Other,Faringdon Precision Engineering Limited,5174375,2040
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Property,McBains Ltd,5174376,8155.29
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Property,McBains Ltd,5174377,6415.94
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Edmund Optics Ltd,5174378,833
DESNZ,UKAEA,4/4/2024,Research,Expense - Other,Oxford Sigma Technologies Ltd,5174380,46210.42
DESNZ,UKAEA,4/4/2024,Research,Expense - Other,DigiLab Solutions Ltd,5174381,21313.91
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Mclennan Servo Supplies Ltd,5174382,12609.24
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Fusion,Oxford Bolts & Bearings,5174383,1610.97
DESNZ,UKAEA,4/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Property,McBains Ltd,5174384,7302
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Property,McBains Ltd,5174384,30000
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Property,Carter Jonas LLP,5174387,4530
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Property,Carter Jonas LLP,5174388,1776.5
DESNZ,UKAEA,4/4/2024,Learning and Development,Expense - Support Services,The IET,5174389,679
DESNZ,UKAEA,4/4/2024,ICT,Expense - Fusion,Oracle Corporation UK Limited,5174391,1210.05
DESNZ,UKAEA,4/4/2024,ICT,Expense - Fusion,Oracle Corporation UK Limited,5174391,2823.46
DESNZ,UKAEA,4/4/2024,Research,Expense - Fusion,University of York - GBP,5174393,281428
DESNZ,UKAEA,4/4/2024,ICT,Expense - Property,Computacenter UK Ltd,5174394,69277
DESNZ,UKAEA,4/4/2024,Construction,Expense - Fusion,Morris Line Engineering Ltd,5174396,20000
DESNZ,UKAEA,4/4/2024,ICT,Expense - Fusion,Dassault Systemes UK Ltd,5174399,18133.75
DESNZ,UKAEA,4/4/2024,Facilities,Expense - Other,Amber Integrated Controls & Automation Ltd.,5174401,8885
DESNZ,UKAEA,4/4/2024,ICT,Expense - Property,Aztex Solutions Ltd,5174406,7531.22
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Support Services,Sellafield Ltd,5174409,11414.98
DESNZ,UKAEA,4/4/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Fusion,Clearer Lead Limited,5174411,2000
DESNZ,UKAEA,4/4/2024,Professional Services,Expense - Other,RCD Lockinge Ltd,5174412,3255.56
DESNZ,UKAEA,4/4/2024,Engineering Goods,Expense - Property,City Electrical Factors,5174415,604.92
DESNZ,UKAEA,4/4/2024,Travel,Expense - Support Services,Flightlink Chauffeurs Limited,5174416,10883.66
DESNZ,UKAEA,4/4/2024,Construction,Expense - Fusion,Anixter UK Ltd,5174418,11178.4
DESNZ,UKAEA,4/4/2024,Research,Expense - Other,AQSORPTION LIMITED,5174419,39883
DESNZ,UKAEA,4/4/2024,Expense - Other Employee Expenses,Expense - Fusion,Employee Expenses,20020828,1050
DESNZ,UKAEA,4/4/2024,Expense - Other Employee Expenses,Expense - Fusion,Employee Expenses,20020828,1872
DESNZ,UKAEA,4/4/2024,Relocation Costs,Expense - Support Services,Employee Expenses,20020831,3000
DESNZ,UKAEA,4/4/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20020871,551
DESNZ,UKAEA,4/4/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20020871,3105
DESNZ,UKAEA,4/4/2024,Expense - Other Employee Expenses,Expense - Other,Employee Expenses,20020897,6101.89
DESNZ,UKAEA,4/6/2024,Research,Expense - Other,HSE - Financial Operations,5177904,-23896
DESNZ,UKAEA,4/7/2024,Engineering Goods,Expense - Fusion,General Atomics,5181251,30645.67
DESNZ,UKAEA,4/7/2024,ICT,Expense - Fusion,Realtimeboard Inc dba Miro,5181328,7990.41
DESNZ,UKAEA,4/7/2024,Engineering Goods,Expense - Fusion,FCC FibreCableConnect GmbH,5181348,1032.06
DESNZ,UKAEA,4/7/2024,Engineering Goods,Expense - Other,Asturfeito,5181601,93134.2
DESNZ,UKAEA,4/7/2024,Personnel Related,Expense - Fusion,International Center Piero Caldirola,5181652,509.47
DESNZ,UKAEA,4/7/2024,Engineering Goods,Expense - Fusion,Added Value Solutions,5181757,1228.09
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Support Services,Globus Metal Powders Ltd,5183008,539.97
DESNZ,UKAEA,4/9/2024,Travel,Expense - Fusion,Earth Trust,5185529,891.4
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Garner Osborne Circuits Ltd,5185546,4420
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Aquila Nuclear Engineering Ltd,5185572,588.3
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Dalkia Operations Ltd,5185589,1403.25
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Dalkia Operations Ltd,5185605,922.2
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Dalkia Operations Ltd,5185605,11249.29
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Property,British Society for Strain Measurement,5185655,936.98
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Property,Budget Forktrucks Ltd,5185663,2086
DESNZ,UKAEA,4/9/2024,Research,Expense - Other,University of Bristol,5185678,6486.18
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Hydroblast,5185692,3384.61
DESNZ,UKAEA,4/9/2024,Research,Expense - Support Services,AtkinsRealis UK Ltd,5185700,1275
DESNZ,UKAEA,4/9/2024,Research,Expense - Other,University Of Birmingham - GBP,5185702,632.48
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Synton-MDP,5185706,4000
DESNZ,UKAEA,4/9/2024,ICT,Expense - Other,Aztex Solutions Ltd,5185710,1391
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Fusion,British Engineering Services Ltd,5185727,1298.1
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Fusion,TDK-Lambda UK Ltd,5185728,11367.65
DESNZ,UKAEA,4/9/2024,Temporary Staff - Industrial Placements,Expense - Fusion,AtkinsRealis UK Ltd,5185751,836.92
DESNZ,UKAEA,4/9/2024,Professional Services,Expense - Support Services,Carter Jonas LLP,5185766,1470
DESNZ,UKAEA,4/9/2024,Communications,Expense - Fusion,600 strategy Ltd,5185787,3701.79
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Fusion,DMG MORI UK LIMITED,5185789,2200
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Property,Belleville Springs Ltd,5185847,144526.55
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5185879,4536
DESNZ,UKAEA,4/9/2024,Research,Expense - Fusion,Element Six Technologies Ltd,5185892,539
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Hawkins Steel Ltd,5185897,913.77
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5185907,11200
DESNZ,UKAEA,4/9/2024,Professional Services,Expense - Fusion,Carter Jonas LLP,5185911,1478.64
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5185953,895
DESNZ,UKAEA,4/9/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Other,Henham Strategy,5185964,1228.3
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5185972,541.67
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186005,3000
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186015,12000
DESNZ,UKAEA,4/9/2024,Consultancy - Expense - Other (per Cabinet Office definition),Expense - Other,Henham Strategy,5186029,560
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186039,4540.8
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186061,9523.28
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186091,74813.75
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186092,16013.35
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Swagelok London,5186102,3000
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186103,11312
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186110,541.67
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5186118,560
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186122,7193.12
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Feedwater Ltd,5186136,950
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186147,13135.84
DESNZ,UKAEA,4/9/2024,ICT,Expense - Fusion,Computacenter UK Ltd,5186167,625
DESNZ,UKAEA,4/9/2024,ICT,Expense - Fusion,Computacenter UK Ltd,5186170,1896.7
DESNZ,UKAEA,4/9/2024,Learning and Development,Expense - Fusion,Thomas Telford Ltd,5186193,38264
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186202,2464.15
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Fusion,Dalkia Operations Ltd,5186233,611.96
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Fusion,WR Group Limited,5186249,3381.67
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Fusion,WR Group Limited,5186250,3289.7
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Fusion,WR Group Limited,5186260,2393
DESNZ,UKAEA,4/9/2024,Learning and Development,Expense - Other,Hyde Park Solutions Limited,5186261,3382.9
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5186269,2392
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5186270,40000
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186279,1102.5
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186289,953.33
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186293,1091
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Feedwater Ltd,5186295,950
DESNZ,UKAEA,4/9/2024,Learning and Development,Expense - Fusion,CITB,5186326,1950
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5186329,6585.88
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186330,8880
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186336,1074.84
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186337,541.67
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186359,16013.35
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186362,4149.86
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186365,3000
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186370,11674.9
DESNZ,UKAEA,4/9/2024,Waste Management,Expense - Other,Hills Waste Solutions Ltd,5186397,917.8
DESNZ,UKAEA,4/9/2024,Research,Expense - Fusion,University of Liverpool,5186416,569.2
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5186420,69180
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186426,42494.06
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Fusion,Wilson James Limited,5186460,1608.5
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Baxter Storey Ltd.,5186461,1579.22
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Baxter Storey Ltd.,5186468,2086.5
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Baxter Storey Ltd.,5186469,1810.3
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Aquila Nuclear Engineering Ltd,5186474,868.17
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186513,14078.3
DESNZ,UKAEA,4/9/2024,Professional Services,Expense - Property,BSI Standards Ltd,5186543,2263.73
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186562,570
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Other,Rullion Engineering Ltd,5186563,953.33
DESNZ,UKAEA,4/9/2024,Travel,Expense - Fusion,Clarity Travel Limited,5186586,1728
DESNZ,UKAEA,4/9/2024,Travel,Expense - Fusion,Clarity Travel Limited,5186591,576
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186598,650
DESNZ,UKAEA,4/9/2024,Office Solutions,Expense - Other,"Identilam, a trading unit of CCL Label Limited",5186612,3945.59
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Fusion,TTHCURZON Relocation Ltd,5186613,525
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186617,1856.25
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186628,925
DESNZ,UKAEA,4/9/2024,Professional Services,Expense - Fusion,WSP  UK Limited,5186654,4247
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Property,Vaplas Ltd,5186655,1059.83
DESNZ,UKAEA,4/9/2024,Operational Goods,Expense - Other,Arco Ltd,5186672,3532.86
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Swagelok London,5186763,11389
DESNZ,UKAEA,4/9/2024,Travel,Expense - Fusion,Arcadis Consulting (UK) Limited,5186787,1250.35
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186796,1550
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Property,TTHCURZON Relocation Ltd,5186813,-3989.5
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Property,TTHCURZON Relocation Ltd,5186813,500
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Property,TTHCURZON Relocation Ltd,5186814,5676
DESNZ,UKAEA,4/9/2024,Energy and Fuels,Expense - Property,EDF Energy,5186821,7506.87
DESNZ,UKAEA,4/9/2024,Energy and Fuels,Expense - Property,EDF Energy,5186831,22476.8
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186873,7944.59
DESNZ,UKAEA,4/9/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186874,953.33
DESNZ,UKAEA,4/9/2024,Facilities,Expense - Other,Hydroblast,5186911,3384.61
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Feedwater Ltd,5186952,950
DESNZ,UKAEA,4/9/2024,Waste Management,Expense - Property,Veolia ES UK Ltd,5186960,5319.39
DESNZ,UKAEA,4/9/2024,Waste Management,Expense - Property,Veolia ES UK Ltd,5186961,4385.38
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Other,GatenbySanderson Limited,5186967,1347.5
DESNZ,UKAEA,4/9/2024,Professional Services,Expense - Fusion,Burges Salmon,5186989,2784
DESNZ,UKAEA,4/9/2024,ICT,Expense - Other,IBM United Kingdom Ltd.,5186996,3945.59
DESNZ,UKAEA,4/9/2024,Engineering Goods,Expense - Other,Socomec U.K. Limited,5187011,900
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Fusion,TTHCURZON Relocation Ltd,5187027,17126.44
DESNZ,UKAEA,4/9/2024,Personnel Related,Expense - Support Services,TTHCURZON Relocation Ltd,5187036,5809.62
DESNZ,UKAEA,4/9/2024,Professional Services,Expense - Other,Socotec UK Limited,5187065,900
DESNZ,UKAEA,4/9/2024,Temporary Staff - Industrial Placements,Expense - Fusion,Arcadis Consulting (UK) Limited,5187113,500.56
DESNZ,UKAEA,4/9/2024,Waste Management,Expense - Other,Socotec UK Limited,5187121,900
