Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159491,"9,908.82"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160009,"10,042.40"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160028,"10,296.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159173,"14,426.25"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159482,"14,496.23"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159219,"16,513.20"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160068,"19,312.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159597,530.63
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159698,572
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159792,572
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159870,572
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159701,"1,073.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159938,"1,695.01"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160054,"1,874.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159650,"1,910.27"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159678,"2,421.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159689,"2,637.04"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159655,"3,709.75"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159866,"3,774.77"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159545,"4,652.41"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159918,"4,835.70"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159865,"5,012.94"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159671,"5,094.77"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159626,"5,194.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159263,"5,986.82"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159684,"6,270.77"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159788,"6,640.22"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159854,"6,785.10"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159679,"7,052.64"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159674,"7,252.28"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159916,"9,795.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159673,"10,345.08"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159494,512.1
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160069,572
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159834,903.15
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159906,"1,064.40"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159949,"1,526.40"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159652,"1,969.78"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159571,"2,103.62"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159997,"2,189.91"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160043,"2,297.10"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159878,"2,378.88"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159676,"2,518.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159651,"2,565.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159146,"2,572.30"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159757,"2,591.20"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159602,"2,623.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159920,"2,685.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159693,"2,919.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159838,"2,941.52"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159517,"3,003.77"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159688,"3,116.40"
DESNZ,UKAEA,6/10/2023,Personnel Related,Support Services,Rullion Engineering Ltd,5159186,"3,128.75"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159647,"3,196.52"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159915,"3,251.25"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159830,"3,269.70"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159675,"3,321.39"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159718,"3,399.15"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159837,"3,536.68"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159373,"3,557.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159694,"3,600.10"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159897,"3,630.25"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159808,"3,678.68"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159236,"4,011.95"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159603,"4,082.05"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159795,"4,205.64"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159979,"4,294.08"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159899,"4,302.47"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159270,"4,926.39"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159893,"4,981.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159917,"5,077.36"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159529,"5,082.65"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159672,"5,095.35"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159515,"5,233.30"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159210,"5,361.32"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159726,"5,395.66"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160070,"5,434.62"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159835,"5,446.35"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159504,"5,494.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159965,"5,535.09"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159826,"5,957.46"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159379,"6,259.83"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159702,"6,479.57"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159512,"6,505.67"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159537,"6,592.65"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159863,"6,623.19"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160074,"6,623.21"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160024,"7,018.05"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159275,"7,024.08"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159703,"7,081.74"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159944,"7,143.22"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159861,"7,517.32"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159507,"7,647.77"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159493,"7,653.41"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159692,"7,680.82"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159439,"7,749.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159463,"7,761.17"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159840,"7,767.78"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160037,"7,853.27"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159584,"7,946.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159730,"8,000.84"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160012,"8,129.64"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159461,"8,141.56"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159880,"8,230.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159561,"8,320.43"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159384,"8,635.74"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159758,"8,659.68"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159756,"8,701.88"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159864,"8,911.37"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159531,"8,914.07"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159754,"8,930.29"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159256,"8,949.17"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159063,"9,100.37"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159946,"9,213.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5160014,"9,310.96"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159484,"9,485.90"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159198,"9,490.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159921,"9,543.74"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159449,"9,732.17"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159700,"9,922.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159947,"9,922.50"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159691,"9,931.68"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159879,"9,945.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159588,"10,018.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159727,"10,037.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159513,"10,247.99"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159260,"10,327.28"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159811,"10,409.87"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159941,"10,631.27"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159523,"10,728.69"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159469,"10,779.43"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159729,"10,946.25"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159231,"10,972.43"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159546,"11,124.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159521,"11,308.07"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159509,"11,992.07"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159525,"12,075.69"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5159731,"13,449.24"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Property,Rullion Engineering Ltd,5159230,"1,996.90"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Property,Rullion Engineering Ltd,5159871,"2,350.37"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Property,Rullion Engineering Ltd,5159416,"2,830.05"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Property,Rullion Engineering Ltd,5159180,"3,008.83"
DESNZ,UKAEA,6/10/2023,Travel,Other,Rullion Engineering Ltd,5159744,551.3
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159983,"1,265.64"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159410,"4,980.05"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159278,"5,519.20"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159852,"6,601.07"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159199,"6,742.25"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159577,"7,597.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159237,"12,313.13"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159750,514.75
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160042,572
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159611,"1,039.20"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159663,"1,107.01"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159932,"1,374.12"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159659,"1,599.75"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159682,"1,599.75"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159683,"1,599.75"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159699,"1,717.95"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159719,"1,870.56"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160083,"1,910.27"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159681,"1,930.86"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159229,"2,015.82"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159819,"2,049.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159656,"2,116.40"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159911,"2,219.70"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159710,"2,245.35"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159397,"2,328.75"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159241,"2,398.97"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159714,"2,548.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159910,"2,569.14"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159867,"2,611.14"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159532,"2,691.92"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159805,"2,709.02"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159607,"2,721.29"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159483,"2,790.48"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159662,"2,793.30"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159828,"2,970.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159262,"3,051.19"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159610,"3,110.10"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159685,"3,493.80"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159704,"3,537.00"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159516,"3,567.66"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159708,"3,823.95"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159707,"3,851.44"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159661,"3,992.43"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159520,"4,296.41"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159711,"4,604.88"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159849,"4,662.69"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159453,"4,683.86"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159856,"4,699.71"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159904,"4,800.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159609,"5,201.57"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159538,"5,277.17"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159608,"5,277.17"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159687,"5,309.76"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5160044,"5,348.60"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159539,"5,607.89"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159502,"5,824.41"
DESNZ,UKAEA,6/10/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5159722,"5,902.28"
